handle,kol_name,user_id,post_id,created_at,text,hashtags,urls,url
howardlindzon,Howard Lindzon,7517052,2056451900074013002,2026-05-18T19:08:34+00:00,"RT @Stocktwits: $NVDA Day 🔜    

Nvidia reports earnings on Wednesday... What sticks out to you? 💭
   
📊 Expected Revenue: $78.6B 
💰 Expect…",[],[],https://x.com/howardlindzon/status/2056451900074013002
howardlindzon,Howard Lindzon,7517052,2056215092274810932,2026-05-18T03:27:35+00:00,RT @ivanhoff: Momentum Monday - Time for a Consolidation or a Pullback? @MarketSurge @howardlindzon https://t.co/o15s6AXdvF $QQQ $SMH $TLT…,[],"[{""display_url"": ""ivanhoff.com/2026/05/17/tim…"", ""expanded_url"": ""https://ivanhoff.com/2026/05/17/time-for-a-consolidation-or-a-pullback/"", ""indices"": [100, 123], ""url"": ""https://t.co/o15s6AXdvF""}]",https://x.com/howardlindzon/status/2056215092274810932
howardlindzon,Howard Lindzon,7517052,2056140378776941050,2026-05-17T22:30:42+00:00,"fascinating 

europe has handbags and scarves",[],[],https://x.com/howardlindzon/status/2056140378776941050
howardlindzon,Howard Lindzon,7517052,2056089341374468477,2026-05-17T19:07:53+00:00,"RT @howardlindzon: Speculation And Parlays Replaces Booze as Entertainment...and AI Is Here To Expand Our Entertainment Time 

Also AI is t…",[],[],https://x.com/howardlindzon/status/2056089341374468477
howardlindzon,Howard Lindzon,7517052,2056056953034440778,2026-05-17T16:59:11+00:00,"The most underappreciated technology trend of the last 25 years

Semiconductors https://t.co/l9pd5hUivv",[],[],https://x.com/howardlindzon/status/2056056953034440778
howardlindzon,Howard Lindzon,7517052,2056054119048110171,2026-05-17T16:47:56+00:00,"Speculation And Parlays Replaces Booze as Entertainment...and AI Is Here To Expand Our Entertainment Time 

Also AI is the new Netflix 

ht @om 

https://t.co/6ULsXRf0RG https://t.co/FxOiPQOsdw",[],"[{""display_url"": ""howardlindzon.com/p/speculation-…"", ""expanded_url"": ""https://www.howardlindzon.com/p/speculation-and-parlays-replaces-booze-as-entertainment-and-ai-is-here-to-expand-our-entertainment-t"", ""indices"": [146, 169], ""url"": ""https://t.co/6ULsXRf0RG""}]",https://x.com/howardlindzon/status/2056054119048110171
howardlindzon,Howard Lindzon,7517052,2055673366518911194,2026-05-16T15:34:57+00:00,The democrats will never get my vote as they exist today,[],[],https://x.com/howardlindzon/status/2055673366518911194
howardlindzon,Howard Lindzon,7517052,2055672591096930687,2026-05-16T15:31:52+00:00,Very YC and very General Catalyst two companies I would never do business with.,[],[],https://x.com/howardlindzon/status/2055672591096930687
howardlindzon,Howard Lindzon,7517052,2055034985443188747,2026-05-14T21:18:15+00:00,"only an idiot would not have known this...

only a grifter would need to do this",[],[],https://x.com/howardlindzon/status/2055034985443188747
howardlindzon,Howard Lindzon,7517052,2054677572965802219,2026-05-13T21:38:02+00:00,Wait ...so parlays are for suckers?,[],[],https://x.com/howardlindzon/status/2054677572965802219
howardlindzon,Howard Lindzon,7517052,2054676935884632413,2026-05-13T21:35:30+00:00,"LOL...

and so on point for 2026 griftorama",[],[],https://x.com/howardlindzon/status/2054676935884632413
howardlindzon,Howard Lindzon,7517052,2054641764909076536,2026-05-13T19:15:44+00:00,"Get used to saluting Mr. Kev....

As for fixing rates...no chance https://t.co/VUV4kMGuK5",[],[],https://x.com/howardlindzon/status/2054641764909076536
howardlindzon,Howard Lindzon,7517052,2054619311759634850,2026-05-13T17:46:31+00:00,"MABA...Make America Bet Again

So on point for my Degenerate Economy

White House Priorities

War
Increase Inflation
Raise Interest Rates
Make Betting Great Again
Raise home prices/but build a ballroom",[],[],https://x.com/howardlindzon/status/2054619311759634850
howardlindzon,Howard Lindzon,7517052,2054617428894593128,2026-05-13T17:39:02+00:00,"my friend @om has gotten me in sync with ai and how to position my portfolio 

AI is the new killer app as Netflix was last cycle ...because of what it Uploads

https://t.co/4fhSdHt7O8

No wonder $goog and $amzn and $docn  broke out so violently and $tsla chases the cloud",[],"[{""display_url"": ""om.co/2026/05/13/ai-…"", ""expanded_url"": ""https://om.co/2026/05/13/ai-is-the-new-netflix/"", ""indices"": [161, 184], ""url"": ""https://t.co/4fhSdHt7O8""}]",https://x.com/howardlindzon/status/2054617428894593128
howardlindzon,Howard Lindzon,7517052,2054586986766242026,2026-05-13T15:38:04+00:00,"LOLOL

but the food...",[],[],https://x.com/howardlindzon/status/2054586986766242026
howardlindzon,Howard Lindzon,7517052,2054586506929430616,2026-05-13T15:36:10+00:00,I LOVE this from @AlpacaHQ ...,[],[],https://x.com/howardlindzon/status/2054586506929430616
howardlindzon,Howard Lindzon,7517052,2054586264230183108,2026-05-13T15:35:12+00:00,great ad...congrats to my friend @mfg and team on the launch.  i'm not just saying this because i use their office when in NYC,[],[],https://x.com/howardlindzon/status/2054586264230183108
FluentInFinance,Andrew Lokenauth | TheFinanceNewsletter.com,1370163747973632003,2057113154451071396,2026-05-20T14:56:09+00:00,Jeff Bezos says half of Americans should pay $0 in federal income taxes https://t.co/nXZteR3mOu,[],[],https://x.com/FluentInFinance/status/2057113154451071396
FluentInFinance,Andrew Lokenauth | TheFinanceNewsletter.com,1370163747973632003,2057107904226799933,2026-05-20T14:35:18+00:00,RT @SuyashKarn2: https://t.co/tRAOJAzR3x,[],"[{""display_url"": ""x.com/i/article/2057…"", ""expanded_url"": ""http://x.com/i/article/2057017527780491265"", ""indices"": [17, 40], ""url"": ""https://t.co/tRAOJAzR3x""}]",https://x.com/FluentInFinance/status/2057107904226799933
FluentInFinance,Andrew Lokenauth | TheFinanceNewsletter.com,1370163747973632003,2056877795276476883,2026-05-19T23:20:55+00:00,No AI data center is worth losing this https://t.co/vifULvcjGh,[],[],https://x.com/FluentInFinance/status/2056877795276476883
FluentInFinance,Andrew Lokenauth | TheFinanceNewsletter.com,1370163747973632003,2056840475210924388,2026-05-19T20:52:38+00:00,How bad is this going to be for OpenAI? I'm dreading the worst.,[],[],https://x.com/FluentInFinance/status/2056840475210924388
FluentInFinance,Andrew Lokenauth | TheFinanceNewsletter.com,1370163747973632003,2056811770342478248,2026-05-19T18:58:34+00:00,"Bond markets are melting down right now.

The US 30-year Treasury yield just hit 5.18%. We have not seen borrowing costs this high in almost 20 years.

At the same time, Japan's 30-year yield just hit 4.17%, the highest in that country's recorded history. And Japan's 10-year broke above 2.80% for the first time, ever.

Two of the world's largest bond markets. Both at historic extremes.

Japan holds roughly $1.1 Trillion in US Treasuries. If Japan starts selling those bonds to stabilize its own market, US yields go even higher.

As US yields rise, the government pays more interest on its $36 Trillion debt. To cover that interest, it borrows more. More borrowing pushes yields even higher. It's a self-feeding loop. And the Government has no real plan to break it.

I think we're entering the most aggressive surge in inflation and yields since the 1970s.

Many businesses only survived the last decade because debt was cheap. With borrowing costs exploding right now, many companies will file for bankruptcy.

This is getting ugly. We're watching the biggest financial shift since 2007.",[],[],https://x.com/FluentInFinance/status/2056811770342478248
FluentInFinance,Andrew Lokenauth | TheFinanceNewsletter.com,1370163747973632003,2056480502425530423,2026-05-18T21:02:13+00:00,Realizing that millions of jobs will disappear in the next decade and 99% people still have no idea what’s happening. https://t.co/OIwg2KjChz,[],[],https://x.com/FluentInFinance/status/2056480502425530423
FluentInFinance,Andrew Lokenauth | TheFinanceNewsletter.com,1370163747973632003,2056417491593601153,2026-05-18T16:51:51+00:00,"$10,000 invested in these IPO’s are now worth:

Sears: $0
Enron: $0
Nikola: $0
23&amp;Me: $0
WeWork: $0
JC Penny: $0
Pets .com: $0
WorldCom: $0
Blockbuster: $0
Radio Shack: $0
Lehman Brothers: $0
Bed Bath &amp; Beyond: $0",[],[],https://x.com/FluentInFinance/status/2056417491593601153
FluentInFinance,Andrew Lokenauth | TheFinanceNewsletter.com,1370163747973632003,2056391998949462342,2026-05-18T15:10:33+00:00,"I accepted a counteroffer early in my career. It was one of my biggest mistakes.

I had been at my job for 2 years and I had an offer from another company. It came with a better title, more money, and remote work.

When I resigned, my boss asked for 24 hours. They came back with a salary match & a verbal promise. They said a promotion was coming next quarter.

My gut told me to leave. My friends told me to leave. But I stayed because I wanted to believe them.

Next quarter arrived. There was no promotion. They told me the budget was frozen until the end of the year.

When the end of the year came, a reorg hit. My boss was let go. My role got dumped into a larger team. The promised promotion track vanished.

The other company filled the role I interviewed for, a month later.

Companies “promise” counteroffers because buying themselves more time is cheaper than finding your replacement. 

Always get everything in writing. Or just walk away.",[],[],https://x.com/FluentInFinance/status/2056391998949462342
FluentInFinance,Andrew Lokenauth | TheFinanceNewsletter.com,1370163747973632003,2055653188112441783,2026-05-16T14:14:46+00:00,"Politican Mike Johnson says we need to let politicians trade stocks because they need the extra income.

He says: “Have some sympathy. At least let them engage in some stock trading so they can continue to take care of their family.”

Congress earns 3x what the average American make and he’s asking for your sympathy lol.",[],[],https://x.com/FluentInFinance/status/2055653188112441783
FluentInFinance,Andrew Lokenauth | TheFinanceNewsletter.com,1370163747973632003,2055394691047211477,2026-05-15T21:07:36+00:00,"The medical clinic I've been visiting the last 10 years was bought out by private equity.

They cut costs so aggressively that they could not even keep a full time doctor on staff.

Then they cut the staff. They replaced experienced nurses with cheaper workers.

The place fell apart in under a year.

Labor is the highest cost in any healthcare practice. Cut it, and the margins improve on paper.

It is wild how fast a successful business gets destroyed by this model.

PE acquisitions often use leveraged buyouts — meaning the debt used to buy the practice gets loaded onto the practice itself. It services that debt from operating revenue while also generating investor returns.

Healthcare is a goldmine for private equity. In 2024, private equity completed 1,136 healthcare deals in the US. People get sick no matter what the economy is doing. It's guaranteed cash flow.

The business model is simple. Buy a clinic. Load it up with debt. Cut costs to make the profit margin look amazing. Sell it to someone else in about 5 years.

If the clinic goes bankrupt from all that debt later on? The investors don't care. They already made their money.

Why is this happening? Greed.",[],[],https://x.com/FluentInFinance/status/2055394691047211477
FluentInFinance,Andrew Lokenauth | TheFinanceNewsletter.com,1370163747973632003,2055365314490081787,2026-05-15T19:10:52+00:00,"The new American Dream is to move out the US.

Housing costs are up 40%+ in many cities since 2020 and wages haven't kept pace with any of it.

Americans are leaving in record numbers. And the number keeps climbing. And when people leave, they take their tax dollars with them. 

If this keeps up, our economy will face a huge problem with Social Security and growth.",[],[],https://x.com/FluentInFinance/status/2055365314490081787
FluentInFinance,Andrew Lokenauth | TheFinanceNewsletter.com,1370163747973632003,2055347623918281171,2026-05-15T18:00:34+00:00,"Something is breaking in the bond market. Most people haven't noticed yet.

The interest rate on the US 10-Year Note just jumped above 4.59%. We haven't seen these levels in about a year. 

Even crazier, the 30-Year Treasury yield hit 5.12%. That's the highest it has been since right before the 2008 Great Financial Crisis.

And it's not just the US. In the UK, the 30-year bond yield hit 5.85%. It's the highest level since March 1998.

Kevin Warsh is seen as more hawkish than Powell, meaning he's more likely to raise rates or hold them high to fight inflation. The bond market knows this.

Bonds are the real engine of the global economy. When they break, everything else follows.",[],[],https://x.com/FluentInFinance/status/2055347623918281171
FluentInFinance,Andrew Lokenauth | TheFinanceNewsletter.com,1370163747973632003,2055306759548391542,2026-05-15T15:18:11+00:00,"You can only pick 2:

1. Never pay taxes again
2. No rent or mortgage (ever again)
3. $10k passive income each month
4. $100k deposited to your bank account every January 1st
5. Never pay for a flight or hotel again",[],[],https://x.com/FluentInFinance/status/2055306759548391542
FluentInFinance,Andrew Lokenauth | TheFinanceNewsletter.com,1370163747973632003,2055071751789236392,2026-05-14T23:44:21+00:00,"The US deficit just hit $955 Billion in 7 months.

That's $3 billion EVERY SINGLE DAY.

And the math gets worse.

We are on track to hit nearly $2 Trillion in new debt this year alone.

Right now, 22% of your taxes go straight to paying interest on government debt.

And the Congressional Budget Office projects that in 10 years, 30% of your taxes will go toward paying interest on government debt.

That's nearly 1 in 3 dollars.

That money does not go to fixing our roads, funding our local schools, or improving healthcare.

And it's only getting worse.",[],[],https://x.com/FluentInFinance/status/2055071751789236392
FluentInFinance,Andrew Lokenauth | TheFinanceNewsletter.com,1370163747973632003,2055055191150350587,2026-05-14T22:38:33+00:00,"100,000+ tech layoffs in 130 days.

Most people think the tech layoff wave is over. It's not. 100,000+ jobs have already been cut in 2026. And we're only 4 months in.

This isn't a layoff cycle. It's a STRUCTURAL SHIFT. https://t.co/NlIYYMNwmz",[],[],https://x.com/FluentInFinance/status/2055055191150350587
FluentInFinance,Andrew Lokenauth | TheFinanceNewsletter.com,1370163747973632003,2054993512223924597,2026-05-14T18:33:27+00:00,"Business schools are now cutting MBA programs by as much as 50% due to falling demand.

Applications are collapsing and the reasons are impossible to ignore:

- AI is wiping out the white-collar jobs MBAs were built to unlock

- The job market for new grads is the weakest it's been in years

- Average MBA debt sits around $80K-$100K (before interest even kicks in)

The ROI is falling. The risk is rising.

Business schools are in panic mode right now.

For decades, schools sold one idea.
Pay $150K now. Earn it back in 3 years.
That math doesn't work anymore.

The scam is finally collapsing.",[],[],https://x.com/FluentInFinance/status/2054993512223924597
FluentInFinance,Andrew Lokenauth | TheFinanceNewsletter.com,1370163747973632003,2054981472390431218,2026-05-14T17:45:37+00:00,"PRESIDENT TRUMP JUST REVEALED HIS LATEST STOCK TRADES.

He filed new financial reports with the Office of Government Ethics.

On May 8th he told the whole country to 'Go buy Dell.' 

The stock shot up 12% that day.

He owned $DELL the whole time.

Some of the other buys include: Intel $INTC, Palantir $PLTR, Sandisk $SNDK, and NVIDIA $NVDA.

Politicians have made public statements that sent prices up or down.

They've sat on committees that set policy for entire industries they invested in.

They've voted on legislation that directly moved stocks they held. 

And none of it is technically illegal.",[],[],https://x.com/FluentInFinance/status/2054981472390431218
FluentInFinance,Andrew Lokenauth | TheFinanceNewsletter.com,1370163747973632003,2054965067809001851,2026-05-14T16:40:26+00:00,"The US dollar lost 30% of its value over the last 6 years.

Think about what that actually means.

$100K in 2018 is equivalent to $70K today.

When the government prints more money, your dollars lose their value.

You pay more for the same things. Groceries. Rent. Gas.

Between 2020 and 2023, the U.S. government printed $6+ trillion into the economy. The Fed kept interest rates near zero for years. It felt like free money.

But there's no such thing as free money.

When you flood the economy with cash, each dollar buys less. More dollars chasing the same goods. Prices rise. Your purchasing power shrinks. It's basic supply and demand.

The worst part? Wages don't keep up.

Here's what you do long-term:

1. S&P 500 Index Fund in your Roth IRA (~10%/year historically, tax-free)
2. Real estate (beats inflation over time)
3. Hard assets & commodities
4. Invest in your skills and income potential",[],[],https://x.com/FluentInFinance/status/2054965067809001851
FluentInFinance,Andrew Lokenauth | TheFinanceNewsletter.com,1370163747973632003,2054595026194215115,2026-05-13T16:10:01+00:00,"Realizing that inflation hit its highest reading since 2022 just to keep the Strait of Hormuz open… which was already open before all of this. 

That the problem never existed to begin with. https://t.co/1HHrROqfO3",[],[],https://x.com/FluentInFinance/status/2054595026194215115
FluentInFinance,Andrew Lokenauth | TheFinanceNewsletter.com,1370163747973632003,2054561310465994903,2026-05-13T13:56:02+00:00,"JUST IN: US April PPI inflation RISES to 6.0% (above expectations of 4.9%.)

Core PPI inflation RISES to 5.2% (above expectations of 4.3%.)

PPI inflation is now at its highest levels since 2022.

I’m sure everything is fine.",[],[],https://x.com/FluentInFinance/status/2054561310465994903
